Order_ID,Order_Priority,Order_Quantity,Sales,Ship_Mode,Profit,Region,Customer_Segment,Product_Category,Product_Sub-Category,Product_Name,Product_Container
23264,Critical,27,78.47,Regular Air,17.99,Northwest Territories,Corporate,Office Supplies,Labels,Avery 474,Small Box
24128,High,43,6583.913,Regular Air,1459.79,Northwest Territories,Corporate,Technology,Telephones And Communication,Cf 888,Small Box
25634,Not Specified,29,593.32,Regular Air,28.99,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box
25767,High,15,593.73,Regular Air,108.01,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1892,Small Box
26499,Medium,11,32.4,Regular Air,8.78,Northwest Territories,Corporate,Office Supplies,Labels,Avery 507,Small Box
26531,Medium,26,4688.9485,Regular Air,1215.44,Northwest Territories,Corporate,Technology,Telephones And Communication,I470,Small Box
26567,Critical,8,50.7,Regular Air,-44.07,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,3M Organizer Strips,Small Box
26567,Critical,48,6109.817,Regular Air,1374.95,Northwest Territories,Corporate,Technology,Telephones And Communication,300 Series Non-Flip,Small Box
27778,Critical,1,232.67,Regular Air,-105.14,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Docubind Tl200 Manual Binding Machine,Small Box
27909,Critical,1,62.26,Regular Air,-23.24,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1940,Small Box
28003,Critical,31,157.79,Regular Air,-95.92,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1897,Small Box
28165,Not Specified,2,24.96,Regular Air,-12.8,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box
28289,High,31,166.76,Regular Air,-46.03,Northwest Territories,Corporate,Office Supplies,Paper,Hammermill Copyplus Copy Paper (20Lb. And 84 Bright),Small Box
28486,High,2,811.13,Regular Air,-517.47,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File With Drawer,Small Box
28870,High,35,3310.9455,Regular Air,822.4,Northwest Territories,Corporate,Technology,Telephones And Communication,6160,Small Box
30947,Low,17,691.59,Regular Air,261.24,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box
30947,Low,45,345.2,Regular Air,183.53,Northwest Territories,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels For Typewriters By Universal,Small Box
31270,Medium,5,165.04,Regular Air,-112.44,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box
31364,Not Specified,2,789.01,Regular Air,-539.59,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File With Drawer,Small Box
31618,Critical,14,403.17,Regular Air,147.45,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box
31781,Medium,46,249.02,Regular Air,-282.61,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box
32743,Critical,19,3548.67,Regular Air,1280.19,Northwest Territories,Corporate,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center,Small Box
33186,Low,24,1350.531,Regular Air,221.18,Northwest Territories,Corporate,Technology,Telephones And Communication,8860,Small Box
33444,Medium,8,127.8,Regular Air,-30.48,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Pizazz® Global Quick File™,Small Box
33703,Not Specified,25,802.19,Regular Air,56.26,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box
34177,High,13,34.42,Regular Air,9.47,Northwest Territories,Corporate,Office Supplies,Labels,Avery 494,Small Box
34177,High,26,172.76,Regular Air,73.18,Northwest Territories,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels For Typewriters By Universal,Small Box
34631,Not Specified,5,22.06,Regular Air,-22.28,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Cardinal Poly Pocket Divider Pockets For Ring Binders,Small Box
36134,Low,6,826.9735,Regular Air,-413.33,Northwest Territories,Corporate,Technology,Telephones And Communication,R280,Small Box
36644,High,24,2298.32,Regular Air,218.72,Northwest Territories,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box
37634,Medium,32,368.18,Regular Air,-36.78,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box
39364,High,15,19417.55,Regular Air,8417.57,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Fellowes Pb500 Electric Punch Plastic Comb Binding Machine With Manual Bind,Small Box
39683,High,31,615.58,Regular Air,168.0,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Poly Designer Cover & Back,Small Box
40067,Low,38,2157.3085,Regular Air,519.25,Northwest Territories,Corporate,Technology,Telephones And Communication,3390,Small Box
40132,Low,16,347.47,Regular Air,-86.2,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box
41153,Medium,29,862.2,Regular Air,-45.1,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-Key Keypad For Ps/2 Interface,Small Box
41409,Not Specified,1,18.92,Regular Air,-18.25,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Ibico Covers For Plastic Or Wire Binding Elements,Small Box
42209,High,5,324.55,Regular Air,-12.82,Northwest Territories,Corporate,Office Supplies,Appliances,Fellowes Command Center 5-Outlet Power Strip,Small Box
43109,Critical,19,281.84,Regular Air,-21.85,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,"Gbc Prepunched Paper, 19-Hole, For Binding Systems, 24-Lb",Small Box
43109,Critical,25,509.52,Regular Air,-145.78,Northwest Territories,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box
43329,Medium,42,2475.83,Regular Air,752.37,Northwest Territories,Corporate,Office Supplies,Appliances,Belkin 8 Outlet Surgemaster Ii Gold Surge Protector,Small Box
43364,High,21,524.2,Regular Air,158.98,Northwest Territories,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes With String And Button Closure, 10 X 13",Small Box
44071,Not Specified,19,110.67,Regular Air,-43.75,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,"Dxl™ Angle-View Binders With Locking Rings, Black",Small Box
44071,Not Specified,20,1163.123,Regular Air,83.84,Northwest Territories,Corporate,Technology,Telephones And Communication,8260,Small Box
44519,High,48,224.58,Regular Air,-144.76,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders For Binders,Small Box
44519,High,34,365.77,Regular Air,155.69,Northwest Territories,Corporate,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Small Box
46980,Critical,34,216.3,Regular Air,103.16,Northwest Territories,Corporate,Office Supplies,Labels,Avery 51,Small Box
47462,High,43,154.18,Regular Air,-166.92,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Avery Poly Binder Pockets,Small Box
47873,Critical,8,52.39,Regular Air,-17.38,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box
48839,Critical,1,97.13,Regular Air,-37.06,Northwest Territories,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box
50278,High,2,51.21,Regular Air,-27.53,Northwest Territories,Corporate,Office Supplies,Binders And Binder Accessories,Premium Transparent Presentation Covers By Gbc,Small Box
50565,High,43,683.46,Regular Air,-138.82,Northwest Territories,Corporate,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box
50914,Critical,49,8551.544,Regular Air,2763.13,Northwest Territories,Corporate,Technology,Telephones And Communication,A1228,Small Box
51938,Low,5,503.3275,Regular Air,-488.31,Northwest Territories,Corporate,Technology,Telephones And Communication,8290,Small Box
53156,Not Specified,47,186.93,Regular Air,56.44,Northwest Territories,Corporate,Office Supplies,Labels,Avery 491,Small Box
53990,Not Specified,44,4263.9315,Regular Air,1411.03,Northwest Territories,Corporate,Technology,Telephones And Communication,T18,Small Box
55366,Critical,7,387.17,Regular Air,-204.65,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, Ps/2 Adapter, Platinum",Small Box
58150,Critical,24,60.36,Regular Air,-119.62,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box
58340,Medium,36,1936.3,Regular Air,278.12,Atlantic,Corporate,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box
58368,High,4,14.23,Regular Air,-4.43,Atlantic,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box
58368,High,39,272.07,Regular Air,-206.46,Atlantic,Corporate,Office Supplies,Paper,Xerox 1905,Small Box
59047,Not Specified,26,113.85,Regular Air,-93.93,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box
59234,Low,32,5686.25,Regular Air,2109.21,Atlantic,Corporate,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center,Small Box
59651,Critical,36,283.21,Regular Air,-196.06,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/Pkg",Small Box
1187,Medium,14,222.91,Regular Air,20.21,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box
4007,High,18,1038.4,Regular Air,112.36,Atlantic,Corporate,Office Supplies,Appliances,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box
4416,Low,46,7441.29,Regular Air,2665.4,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Docubind P100 Manual Binding Machine,Small Box
4454,Low,17,55.45,Regular Air,21.42,Atlantic,Corporate,Office Supplies,Labels,Avery 497,Small Box
5446,Low,42,433.68,Regular Air,44.1,Atlantic,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" X 9""",Small Box
8994,Low,36,1423.35,Regular Air,-580.32,Atlantic,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box
9574,Medium,40,434.62,Regular Air,-68.98,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Ibico Covers For Plastic Or Wire Binding Elements,Small Box
11362,Low,25,2407.693,Regular Air,424.14,Atlantic,Corporate,Technology,Telephones And Communication,Lx 677,Small Box
12773,Low,6,17.0,Regular Air,-4.61,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box
12773,Low,15,67.41,Regular Air,-49.6,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box
12773,Low,19,130.67,Regular Air,-77.18,Atlantic,Corporate,Office Supplies,Paper,Xerox 213,Small Box
12934,Not Specified,45,440.39,Regular Air,186.64,Atlantic,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" X 9 1/2"", 100/Box",Small Box
13604,Not Specified,38,3152.75,Regular Air,1166.4,Atlantic,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard And Mouse, Gray",Small Box
15044,Low,42,1681.6,Regular Air,167.37,Atlantic,Corporate,Technology,Computer Peripherals,Zoom V.92 V.44 Pci Internal Controllerless Faxmodem,Small Box
18273,Low,18,925.03,Regular Air,-3.68,Atlantic,Corporate,Technology,Computer Peripherals,Zoom V.92 Usb External Faxmodem,Small Box
19042,Critical,8,327.61,Regular Air,54.9,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box
19073,Not Specified,16,178.4,Regular Air,20.08,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box
19617,Low,3,171.9635,Regular Air,-296.37,Atlantic,Corporate,Technology,Telephones And Communication,V 3600 Series,Small Box
21378,Medium,34,937.04,Regular Air,391.6,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box
21378,Medium,17,1616.64,Regular Air,26.94,Atlantic,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box
24067,High,19,120.56,Regular Air,-79.35,Atlantic,Corporate,Office Supplies,Paper,Xerox 1920,Small Box
24965,Low,42,1146.11,Regular Air,330.63,Atlantic,Corporate,Furniture,Office Furnishings,"Deflect-O Supertray™ Unbreakable Stackable Tray, Letter, Black",Small Box
25376,Critical,12,76.61,Regular Air,-31.83,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon® 200 Class™ Desk Accessories, Burgundy",Small Box
28836,High,50,8221.2935,Regular Air,2342.21,Atlantic,Corporate,Technology,Telephones And Communication,688,Small Box
28836,High,7,1158.26,Regular Air,170.08,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Ibico Eb-19 Dual Function Manual Binding System,Small Box
28995,High,9,298.52,Regular Air,73.19,Atlantic,Corporate,Office Supplies,Paper,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11"", Case",Small Box
28995,High,34,667.35,Regular Air,80.92,Atlantic,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper And Envelopes,Small Box
29121,Medium,31,3206.965,Regular Air,575.33,Atlantic,Corporate,Technology,Telephones And Communication,Timeport L7089,Small Box
30243,Critical,44,2435.32,Regular Air,650.56,Atlantic,Corporate,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box
32199,High,40,196.5,Regular Air,-99.76,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue",Small Box
32835,Medium,15,572.4325,Regular Air,-19.44,Atlantic,Corporate,Technology,Telephones And Communication,Kf 788,Small Box
32869,Medium,39,5250.6625,Regular Air,930.99,Atlantic,Corporate,Technology,Telephones And Communication,2180,Small Box
35300,Medium,10,28.81,Regular Air,7.15,Atlantic,Corporate,Office Supplies,Labels,*Staples* Packaging Labels,Small Box
37888,Critical,31,639.19,Regular Air,274.9,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Avery Legal 4-Ring Binder,Small Box
40327,Medium,42,152.55,Regular Air,-20.27,Atlantic,Corporate,Office Supplies,Envelopes,Colored Envelopes,Small Box
40327,Medium,36,152.96,Regular Air,-123.87,Atlantic,Corporate,Office Supplies,Paper,Xerox 1953,Small Box
40800,Not Specified,18,101.34,Regular Air,26.11,Atlantic,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box
40871,Not Specified,32,294.04,Regular Air,-5.53,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Standard Plastic Binding Systems Combs,Small Box
41991,Low,35,543.22,Regular Air,68.44,Atlantic,Corporate,Furniture,Office Furnishings,Dax Clear Channel Poster Frame,Small Box
42754,Critical,31,341.71,Regular Air,32.19,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Imprintable Covers,Small Box
42918,High,46,648.26,Regular Air,30.48,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,"Gbc Laser Imprintable Binding System Covers, Desert Sand",Small Box
44387,Low,20,173.09,Regular Air,-6.71,Atlantic,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box
45601,High,47,945.03,Regular Air,267.64,Atlantic,Corporate,Office Supplies,Paper,Xerox 1936,Small Box
46756,Medium,3,33.64,Regular Air,-22.45,Atlantic,Corporate,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box
47714,Medium,30,176.15,Regular Air,-125.36,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Avery Durable Poly Binders,Small Box
47846,High,37,241.14,Regular Air,-120.08,Atlantic,Corporate,Office Supplies,Paper,Hp Office Paper (20Lb. And 87 Bright),Small Box
48199,Not Specified,47,672.46,Regular Air,279.74,Atlantic,Corporate,Office Supplies,Envelopes,"#10-4 1/8"" X 9 1/2"" Premium Diagonal Seam Envelopes",Small Box
50404,High,18,3780.43,Regular Air,905.57,Prarie,Corporate,Office Supplies,Storage & Organization,"24 Capacity Maxi Data Binder Racks, Pearl",Small Box
50784,High,20,638.72,Regular Air,-130.88,Prarie,Corporate,Technology,Computer Peripherals,Pc Concepts 116 Key Quantum 3000 Keyboard,Small Box
51558,Not Specified,34,245.4,Regular Air,-87.27,Prarie,Corporate,Office Supplies,Paper,Xerox 1898,Small Box
53410,Critical,44,642.8,Regular Air,-253.11,Prarie,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter For Hepa Air Cleaner, Large Room",Small Box
53477,High,28,4479.16,Regular Air,610.9,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box
53703,Not Specified,14,1966.26,Regular Air,-34.79,Prarie,Corporate,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box
54115,Low,24,114.17,Regular Air,-80.05,Prarie,Corporate,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box
54115,Low,39,197.11,Regular Air,-89.42,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box
54501,Critical,36,2039.082,Regular Air,481.7,Prarie,Corporate,Technology,Telephones And Communication,T193,Small Box
54753,Medium,36,4711.244,Regular Air,1380.32,Prarie,Corporate,Technology,Telephones And Communication,T39M,Small Box
57159,Critical,42,460.2,Regular Air,-214.39,Prarie,Corporate,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. And 96 Bright),Small Box
57507,Critical,10,155.45,Regular Air,-19.68,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,"Gbc Prepunched Paper, 19-Hole, For Binding Systems, 24-Lb",Small Box
58788,Low,31,983.78,Regular Air,43.72,Prarie,Corporate,Technology,Computer Peripherals,Belkin Ergoboard™ Keyboard,Small Box
59750,Low,34,223.59,Regular Air,-66.05,West,Corporate,Office Supplies,Paper,Xerox 1994,Small Box
35,Not Specified,14,1892.848,Regular Air,48.99,West,Corporate,Technology,Telephones And Communication,Cf 688,Small Box
2279,Medium,39,845.9,Regular Air,52.53,West,Corporate,Office Supplies,Storage & Organization,Acco Perma® 3000 Stacking Storage Drawers,Small Box
2530,Medium,9,23.46,Regular Air,4.58,West,Corporate,Office Supplies,Labels,Avery 479,Small Box
10692,Low,48,8101.9875,Regular Air,2369.84,West,Corporate,Technology,Telephones And Communication,2160I,Small Box
10692,Low,8,1313.811,Regular Air,-457.16,West,Corporate,Technology,Telephones And Communication,A1228,Small Box
11782,Low,46,247.21,Regular Air,-63.72,West,Corporate,Office Supplies,Paper,Hammermill Copyplus Copy Paper (20Lb. And 84 Bright),Small Box
12199,Low,2,19.0,Regular Air,-10.73,West,Corporate,Office Supplies,Binders And Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box
12199,Low,50,8289.51,Regular Air,3051.62,West,Corporate,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box
18471,Not Specified,29,185.61,Regular Air,-47.12,West,Corporate,Office Supplies,Paper,Xerox 1983,Small Box
21892,High,6,34.88,Regular Air,-18.34,West,Corporate,Office Supplies,Binders And Binder Accessories,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue",Small Box
23907,Not Specified,7,384.2,Regular Air,-164.46,West,Corporate,Technology,Telephones And Communication,6190,Small Box
24132,Low,4,31.01,Regular Air,-4.49,West,Corporate,Office Supplies,Binders And Binder Accessories,Wilson Jones Dubllock® D-Ring Binders,Small Box
24132,Low,46,331.83,Regular Air,-101.25,West,Corporate,Office Supplies,Binders And Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box
24132,Low,22,446.46,Regular Air,-1.88,West,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box
24132,Low,31,1252.89,Regular Air,339.75,West,Corporate,Office Supplies,Binders And Binder Accessories,Ibico Recycled Linen-Style Covers,Small Box
24132,Low,12,47.79,Regular Air,-57.75,West,Corporate,Office Supplies,Binders And Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box
24132,Low,3,63.84,Regular Air,-47.97,West,Corporate,Office Supplies,Storage & Organization,"Tenex File Box, Personal Filing Tote With Lid, Black",Small Box
24576,Not Specified,10,152.84,Regular Air,38.02,West,Corporate,Furniture,Office Furnishings,Dax Clear Channel Poster Frame,Small Box
28068,Low,23,631.99,Regular Air,-43.96,West,Corporate,Technology,Computer Peripherals,Belkin Mediaboard 104- Keyboard,Small Box
34816,Not Specified,29,1158.45,Regular Air,267.16,West,Corporate,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box
34816,Not Specified,43,2568.71,Regular Air,590.77,West,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" X 12 1/2"", 100/Box",Small Box
37315,Low,43,170.81,Regular Air,-133.68,West,Corporate,Office Supplies,Paper,Xerox 1971,Small Box
37925,Medium,31,1784.048,Regular Air,394.45,West,Corporate,Technology,Telephones And Communication,Startac 7760,Small Box
38021,Medium,46,1482.01,Regular Air,709.33,West,Corporate,Office Supplies,Binders And Binder Accessories,"Premier Elliptical Ring Binder, Black",Small Box
38336,Critical,14,91.75,Regular Air,2.82,West,Corporate,Office Supplies,Binders And Binder Accessories,Wilson Jones Dubllock® D-Ring Binders,Small Box
38336,Critical,31,346.57,Regular Air,-116.45,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box
39783,Not Specified,19,82.43,Regular Air,-94.76,West,Corporate,Office Supplies,Appliances,Eureka Disposable Bags For Sanitaire® Vibra Groomer I® Upright Vac,Small Box
39783,Not Specified,31,295.97,Regular Air,5.02,West,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Standard Plastic Binding Systems Combs,Small Box
39783,Not Specified,29,94.5,Regular Air,39.9,West,Corporate,Office Supplies,Labels,Avery 520,Small Box
44256,Low,17,114.28,Regular Air,-38.72,West,Corporate,Office Supplies,Paper,Xerox 226,Small Box
47367,Medium,7,27.99,Regular Air,-0.17,West,Corporate,Office Supplies,Binders And Binder Accessories,Durable Pressboard Binders,Small Box
47367,Medium,6,21.07,Regular Air,2.28,West,Corporate,Office Supplies,Labels,Avery 52,Small Box
47750,Low,37,102.46,Regular Air,36.64,West,Corporate,Office Supplies,Labels,Avery 492,Small Box
48388,High,3,21.64,Regular Air,-13.33,West,Corporate,Office Supplies,Binders And Binder Accessories,Binder Posts,Small Box
51879,Not Specified,26,1382.31,Regular Air,372.26,West,Corporate,Furniture,Office Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Small Box
51879,Not Specified,46,991.36,Regular Air,212.06,West,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper And Envelopes,Small Box
53572,Medium,17,184.09,Regular Air,4.79,West,Corporate,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box
54119,Medium,4,127.56,Regular Air,-41.75,West,Corporate,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box
9892,Medium,50,1406.64,Regular Air,424.36,West,Corporate,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",Small Box
10048,Not Specified,46,3197.45,Regular Air,97.16,West,Corporate,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box
10432,Low,13,2323.36,Regular Air,220.39,West,Corporate,Technology,Computer Peripherals,Motorola Sb4200 Cable Modem,Small Box
13158,Critical,26,187.16,Regular Air,29.33,West,Corporate,Office Supplies,Binders And Binder Accessories,Wilson Jones Dubllock® D-Ring Binders,Small Box
14375,Medium,7,44.05,Regular Air,-21.77,West,Corporate,Office Supplies,Paper,Xerox 1978,Small Box
16230,Low,2,13.3,Regular Air,-7.86,West,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels For Typewriters By Universal,Small Box
16230,Low,15,687.52,Regular Air,223.76,West,Corporate,Office Supplies,Paper,Xerox 1891,Small Box
16230,Low,40,4538.66,Regular Air,506.86,West,Corporate,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box
21856,Not Specified,47,168.55,Regular Air,71.77,West,Corporate,Office Supplies,Labels,Avery 487,Small Box
22119,Low,20,939.39,Regular Air,-122.77,West,Corporate,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",Small Box
22534,Medium,3,279.33,Regular Air,-44.18,West,Corporate,Office Supplies,Envelopes,Airmail Envelopes,Small Box
24070,High,36,170.42,Regular Air,-98.31,West,Corporate,Office Supplies,Binders And Binder Accessories,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue",Small Box
27174,Critical,17,477.5045,Regular Air,-245.56,West,Corporate,Technology,Telephones And Communication,Accessory27,Small Box
33600,Low,42,187.28,Regular Air,-94.36,West,Corporate,Office Supplies,Paper,Xerox 1962,Small Box
35364,Critical,16,72.08,Regular Air,-54.75,West,Corporate,Office Supplies,Paper,Xerox 199,Small Box
35364,Critical,8,1265.293,Regular Air,-554.44,West,Corporate,Technology,Telephones And Communication,T28 World,Small Box
38272,Critical,39,71.04,Regular Air,-20.65,West,Corporate,Office Supplies,Binders And Binder Accessories,Staples® General Use 3-Ring Binders,Small Box
45763,High,25,67.45,Regular Air,24.28,West,Corporate,Office Supplies,Labels,Avery 494,Small Box
50310,Medium,22,482.37,Regular Air,34.03,West,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box
51648,Low,45,2354.8,Regular Air,332.97,West,Corporate,Technology,Computer Peripherals,Zoom V.92 Usb External Faxmodem,Small Box
53216,High,36,228.01,Regular Air,-185.54,West,Corporate,Office Supplies,Paper,Xerox 227,Small Box
55777,Not Specified,6,323.53,Regular Air,136.32,West,Corporate,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box
56640,High,2,29.31,Regular Air,-12.78,West,Corporate,Office Supplies,Paper,Personal Creations™ Ink Jet Cards And Labels,Small Box
56640,High,11,80.26,Regular Air,-22.55,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box
322,Critical,20,2634.8555,Regular Air,257.76,West,Corporate,Technology,Telephones And Communication,I888 World Phone,Small Box
322,Critical,46,281.0,Regular Air,-291.59,West,Corporate,Office Supplies,Paper,Xerox 1997,Small Box
1221,Not Specified,1,14.68,Regular Air,-13.78,West,Corporate,Office Supplies,Binders And Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box
1221,Not Specified,11,10145.14,Regular Air,3724.57,West,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Docubind Tl300 Electric Binding System,Small Box
1221,Not Specified,16,68.45,Regular Air,-57.88,West,Corporate,Office Supplies,Binders And Binder Accessories,Storex Duratech Recycled Plastic Frosted Binders,Small Box
1445,Medium,3,1326.09,Regular Air,-20.55,West,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Docubind 200 Manual Binding Machine,Small Box
4067,High,16,118.38,Regular Air,-42.46,West,Corporate,Office Supplies,Binders And Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box
4261,Critical,33,195.98,Regular Air,-71.47,West,Corporate,Office Supplies,Paper,Xerox 1947,Small Box
4261,Critical,48,274.38,Regular Air,-94.82,West,Corporate,Office Supplies,Paper,Xerox 1950,Small Box
